duree,historique,objet,montant,epargne,anciennete_emploi,taux_endettement,statut,autres_debiteurs,domicile,biens,age,credit_exterieur,logement,emploi,nombre_personnes,telephone,compte,nombre_credit,travailleur_etranger,taux_endettement_num,revenus_estimes,debt_to_income_ratio,credit_utilization_ratio,savings_rate,expense_to_income_ratio,repayment_capacity,payment_history_score,credit_mix_diversity,recent_inquiries_count,account_age_average,bankruptcy_risk_score,late_payment_frequency,credit_limit_usage,employment_stability_score,age_income_segment,age_income_combined,education_employment_match,regional_risk_factor,age_income_interaction,debt_income_interaction,score_utilization_interaction,amount_duration_interaction,education_employment,marital_housing,purpose_amount,age_category_income,employment_stability_payment,account_age_months,time_since_last_payment,credit_history_length,application_month,seasonal_risk_indicator,holiday_proximity,income_trend,spending_trend,credit_usage_trend,cible
21,credits deja rembourses jusqu'a maintenant,voiture (utilise),2476.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,immobilier,46.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,pas de compte courant,1 credit,oui,40.0,6190.0,0.4,0.4,0.0,0.04,3714.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_low,0.5,0.4,284.74,1532.644,0.2,519.96,celibataire_superieur a 7 ans,celibataire_proprietaire,voiture (utilise)_low,middle_income_low,0.15,0.0,19.135699321358153,8.614514408055669,3,0.2,0,-0.05449190868089498,-0.32590043190210544,0.09997282474807428,0
9,compte critique /autres credits existants (pas dans cette banque),appareils menagers,1138.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,immobilier,25.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,inferieur a 0,2 credits,oui,40.0,2845.0,0.4,0.4,0.0,0.04,1707.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,71.125,323.761,0.2,102.42,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,appareils menagers_low,young_income_low,0.15,0.0,15.922734405161332,13.107307819182221,4,0.3,0,0.03991361143520709,0.12711325157256323,-0.27986123496038834,0
42,credits deja rembourses jusqu'a maintenant,voiture (nouveau),7870.5,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,inconnu / pas de propriete,27.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,40.0,19676.25,0.4,0.4,0.0,0.04,11805.75,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_medium,0.5,0.4,531.25875,15486.1925625,0.2,3305.61,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,voiture (nouveau)_high,young_income_med,0.15,0.0,12.871299051119244,21.252659715407255,9,0.4,0,-0.0037634702424848366,-0.08029922789308841,0.07352985859828431,1
30,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),7596.0,compte d'epargne inconnu / non,superieur a 7 ans,inferieur a 20%,celibataire,aucun,superieur a 7 ans,voiture ou autre,63.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,2 credits,oui,15.0,50640.0,0.15,0.15,0.0,0.015000000000000001,43044.0,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,senior,senior_high,0.5,0.4,3190.32,38466.144,0.075,2278.8,celibataire_superieur a 7 ans,celibataire_proprietaire,voiture (utilise)_high,senior_income_high,0.15,0.0,79.57668144662343,24.036557328954736,2,0.1,0,0.11033018820165215,-0.013579992345624115,-0.42000530153032484,0
30,compte critique /autres credits existants (pas dans cette banque),appareils menagers,3077.0,compte d'epargne inconnu / non,superieur a 7 ans,compris entre 25% et 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,40.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,2 personne,avec telephone,pas de compte courant,2 credits,oui,30.0,10256.666666666668,0.3,0.3,0.0,0.030000000000000002,7179.666666666668,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,adult,adult_low,0.5,0.4,410.26666666666677,3155.9763333333335,0.15,923.1,celibataire_superieur a 7 ans,celibataire_proprietaire,appareils menagers_medium,middle_income_low,0.15,0.0,53.268212134253936,24.369021459818388,9,0.4,0,0.011422764866203965,0.04979704958535218,0.12510160336620715,0
18,credits deja rembourses jusqu'a maintenant,appareils menagers,1505.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,inconnu / pas de propriete,32.0,aucun credit,logement gratuit,cadres,1 personne,avec telephone,pas de compte courant,1 credit,oui,40.0,3762.5,0.4,0.4,0.0,0.04,2257.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,120.4,566.25625,0.2,270.9,celibataire_compris entre 1 et 4 ans,celibataire_logement gratuit,appareils menagers_low,middle_income_low,0.15,0.0,100.59529168247074,19.250197383558856,1,0.1,0,0.01503017614618776,0.028574951966859958,0.17704629659779822,0
24,compte critique /autres credits existants (pas dans cette banque),appareils menagers,3148.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,compris entre 25% et 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,31.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,superieur ou egale a 200,2 credits,oui,30.0,10493.333333333334,0.3,0.3,0.0,0.03,7345.333333333334,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,325.29333333333335,3303.301333333334,0.15,755.52,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,appareils menagers_medium,middle_income_low,0.15,0.0,3.9818562550831667,18.144375154868776,1,0.1,0,-0.03636122122138559,0.10641777257085593,-0.11847119113041071,0
20,aucun credit pris /tous les credits ont ete rembourses,voiture (utilise),6148.0,comprise entre 100 et 500,superieur a 7 ans,compris entre 25% et 35%,homme: marie/veuf,aucun,superieur a 7 ans,voiture ou autre,31.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,2 credits,oui,30.0,20493.333333333336,0.3,0.3,0.0,0.03,14345.333333333336,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_medium,0.5,0.4,635.2933333333334,12599.301333333335,0.15,1229.6,homme: marie/veuf_superieur a 7 ans,homme: marie/veuf_proprietaire,voiture (utilise)_high,middle_income_med,0.15,0.0,39.376540903815226,15.555161695207099,5,0.4,0,-0.005694562372106746,-0.0653229555854765,0.02470953919111647,0
9,aucun credit pris /tous les credits ont ete rembourses,appareils menagers,1337.0,inferieur a 100,inferieur a 1 an,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,34.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,superieur ou egale a 200,2 credits,oui,40.0,3342.5,0.4,0.4,0.0,0.04000000000000001,2005.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,113.645,446.89225,0.2,120.33,celibataire_inferieur a 1 an,celibataire_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,83.58381795783721,16.670166456999826,6,0.5,1,0.03078017688920592,0.07696586972641241,0.3908314867500573,1
6,tous les credits de cette banque ont ete rembourses,vacances,433.0,superieur a 1000,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,assurance-vie,24.0,banque,locataire,employe qualifie / fonctionnaire,2 personne,sans telephone,compris entre 0 et 200,1 credit,oui,40.0,1082.5,0.4,0.4,0.0,0.04,649.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,25.98,46.87225,0.2,25.98,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_locataire,vacances_low,young_income_low,0.15,0.0,5.998674291023931,8.6928857020288,6,0.5,1,-0.17101683926566258,-0.03893200163758758,-0.10114934085238735,1
12,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1228.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,immobilier,24.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,inferieur a 0,1 credit,oui,40.0,3070.0,0.4,0.4,0.0,0.04,1842.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,73.68,376.996,0.2,147.36,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,young_income_low,0.15,0.0,2.0643095241749063,7.090806699466157,3,0.2,0,-0.1348185422105713,0.11082157213312545,-0.21178151741132012,1
9,credits deja rembourses jusqu'a maintenant,appareils menagers,790.0,comprise entre 500 et 1000,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,immobilier,64.5,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,40.0,1975.0,0.4,0.4,0.0,0.04,1185.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,senior,senior_low,0.5,0.4,127.3875,156.025,0.2,71.1,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,appareils menagers_low,senior_income_low,0.15,0.0,40.541794595658665,11.979753255534288,7,0.6,1,0.0743264094022715,0.09230512260195801,0.29633268049251976,0
27,credits deja rembourses jusqu'a maintenant,voiture (nouveau),2570.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,immobilier,21.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,30.0,8566.666666666668,0.29999999999999993,0.3,0.0,0.029999999999999995,5996.666666666668,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young,young_low,0.5,0.4,179.90000000000003,2201.6333333333337,0.15,693.9,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_locataire,voiture (nouveau)_low,young_income_low,0.15,0.0,25.63281432596009,10.97889226485043,9,0.4,0,0.017086543812794185,-0.1403158053066893,0.39251743810615897,1
6,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),250.0,superieur a 1000,compris entre 1 et 4 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,immobilier,41.0,banque,proprietaire,non qualifie,1 personne,sans telephone,pas de compte courant,2 credits,oui,22.5,1111.111111111111,0.225,0.225,0.0,0.0225,861.1111111111111,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,adult,adult_low,0.5,0.4,45.55555555555556,27.777777777777775,0.1125,15.0,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,55.322314239644335,9.280631704036349,11,0.2,0,-0.018398333635267914,0.16289731742625482,0.0007391343695694651,0
15,compte critique /autres credits existants (pas dans cette banque),appareils menagers,1316.0,comprise entre 500 et 1000,compris entre 1 et 4 ans,compris entre 20% et 25%,homme: marie/veuf,aucun,compris entre 1 et 4 ans,assurance-vie,47.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,pas de compte courant,2 credits,oui,22.5,5848.888888888889,0.225,0.225,0.0,0.0225,4532.888888888889,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,mature,mature_low,0.5,0.4,274.8977777777778,769.7137777777778,0.1125,197.4,homme: marie/veuf_compris entre 1 et 4 ans,homme: marie/veuf_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,4.516747392425778,16.178324684740293,12,0.8,1,0.001843393306539316,-0.0803945167671072,0.20229260708167127,0
18,credits deja rembourses jusqu'a maintenant,appareils menagers,1882.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,25.0,banque,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,2 credits,oui,40.0,4705.0,0.4,0.4,0.0,0.04,2823.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,117.625,885.481,0.2,338.76,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_locataire,appareils menagers_low,young_income_low,0.15,0.0,47.581503330956046,17.731831251423063,10,0.3,0,0.03475817053616711,0.12120866974217176,0.2682951831061762,1
42,tous les credits de cette banque ont ete rembourses,business,6416.0,inferieur a 100,superieur a 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,inconnu / pas de propriete,59.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,40.0,16040.0,0.4,0.4,0.0,0.04,9624.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,senior,senior_low,0.5,0.4,946.36,10291.264,0.2,2694.72,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_locataire,business_high,senior_income_low,0.15,0.0,6.755393192010688,12.530441317751084,8,0.5,1,-0.053975968030936156,0.05509309701020109,-0.1484968465076768,1
24,compte critique /autres credits existants (pas dans cette banque),business,1275.0,superieur a 1000,compris entre 1 et 4 ans,compris entre 20% et 25%,homme:divorce/separe,aucun,superieur a 7 ans,immobilier,36.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,superieur ou egale a 200,2 credits,oui,22.5,5666.666666666667,0.22499999999999998,0.225,0.0,0.0225,4391.666666666667,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,adult,adult_low,0.5,0.4,204.0,722.5,0.1125,306.0,homme:divorce/separe_compris entre 1 et 4 ans,homme:divorce/separe_proprietaire,business_low,middle_income_low,0.15,0.0,5.36145596896554,20.86518048633157,6,0.5,1,-0.07783047254023127,0.27572755151926837,-0.09706116707357366,0
24,retard dans le paiement dans le passe,appareils menagers,6403.0,inferieur a 100,inferieur a 1 an,inferieur a 20%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,33.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,15.0,42686.66666666667,0.15,0.15,0.0,0.015,36283.66666666667,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_high,0.5,0.4,1408.6600000000003,27332.272666666668,0.075,1536.72,celibataire_inferieur a 1 an,celibataire_proprietaire,appareils menagers_high,middle_income_high,0.15,0.0,5.383339696798521,5.149865315198969,12,0.8,1,0.019584525509768157,-0.03351989735577782,0.246174902630947,0
24,credits deja rembourses jusqu'a maintenant,appareils menagers,1987.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,superieur a 7 ans,immobilier,21.0,aucun credit,locataire,non qualifie,2 personne,sans telephone,inferieur a 0,1 credit,oui,22.5,8831.111111111111,0.225,0.225,0.0,0.022500000000000003,6844.111111111111,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young,young_low,0.5,0.4,185.45333333333335,1754.741777777778,0.1125,476.88,celibataire_compris entre 1 et 4 ans,celibataire_locataire,appareils menagers_low,young_income_low,0.15,0.0,50.55309847692026,10.83804324432169,8,0.5,1,-0.09783727776150321,-0.052397519417729625,0.3370028557417019,1
8,credits deja rembourses jusqu'a maintenant,appareils menagers,760.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,femme:divorcee/separee/mariee,garant,compris entre 1 et 4 ans,immobilier,44.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,40.0,1900.0,0.4,0.4,0.0,0.04,1140.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,83.6,144.4,0.2,60.8,femme:divorcee/separee/mariee_compris entre 4 et 7 ans,femme:divorcee/separee/mariee_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,32.82640917047907,7.69906607638317,12,0.8,1,0.04082527557144719,-0.0029129408831598913,0.11257617203487097,0
24,credits deja rembourses jusqu'a maintenant,voiture (utilise),2603.0,superieur a 1000,compris entre 1 et 4 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,28.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,oui,22.5,11568.888888888889,0.225,0.225,0.0,0.022500000000000003,8965.888888888889,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,323.9288888888889,3011.3817777777776,0.1125,624.72,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_locataire,voiture (utilise)_low,young_income_low,0.15,0.0,22.21127869038133,0.8007802975616407,5,0.4,0,-0.17025836042378406,-0.04547696742514131,-0.17596287070041086,0
4,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),3380.0,inferieur a 100,compris entre 4 et 7 ans,inferieur a 20%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,37.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,2 personne,sans telephone,pas de compte courant,1 credit,oui,15.0,22533.333333333336,0.15,0.15,0.0,0.014999999999999998,19153.333333333336,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,adult,adult_medium,0.5,0.4,833.7333333333333,7616.266666666667,0.075,135.2,femme:divorcee/separee/mariee_compris entre 4 et 7 ans,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_medium,middle_income_med,0.15,0.0,13.333842050342044,11.503915884943805,8,0.5,1,0.10291556373256437,0.11999128529130751,0.39741222233988827,0
36,tous les credits de cette banque ont ete rembourses,reparations,3990.0,compte d'epargne inconnu / non,inferieur a 1 an,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,inconnu / pas de propriete,29.0,banque,proprietaire,sans emploi,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,30.0,13300.0,0.3,0.3,0.0,0.03,9310.0,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,385.7,5306.7,0.15,1436.4,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,reparations_medium,young_income_low,0.15,0.0,62.91608001882997,11.269514949700298,10,0.3,0,0.0472597482413043,-0.24244659126548818,-0.10619417956239291,0
24,credits deja rembourses jusqu'a maintenant,voiture (utilise),7870.5,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,23.0,aucun credit,locataire,cadres,1 personne,sans telephone,compris entre 0 et 200,2 credits,oui,15.0,52470.0,0.15,0.15,0.0,0.015000000000000001,44599.5,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young,young_high,0.5,0.4,1206.81,41296.5135,0.075,1888.92,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_locataire,voiture (utilise)_high,young_income_high,0.15,0.0,14.949382490923348,21.080698459452787,12,0.8,1,0.025602973431387566,-0.1580523628719531,-0.06702755623429035,1
18,credits deja rembourses jusqu'a maintenant,voiture (nouveau),4380.0,comprise entre 100 et 500,compris entre 1 et 4 ans,compris entre 25% et 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,35.0,aucun credit,proprietaire,non qualifie,2 personne,avec telephone,inferieur a 0,1 credit,oui,30.0,14600.0,0.3,0.3,0.0,0.03,10220.0,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,511.0,6394.8,0.15,788.4,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (nouveau)_medium,middle_income_low,0.15,0.0,50.88247988544209,15.784870107328665,4,0.3,0,0.09826909839455139,-0.16017043823687896,0.0684675668979243,0
6,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),6761.0,inferieur a 100,compris entre 4 et 7 ans,inferieur a 20%,celibataire,aucun,compris entre 4 et 7 ans,inconnu / pas de propriete,45.0,aucun credit,proprietaire,cadres,2 personne,avec telephone,pas de compte courant,2 credits,oui,15.0,45073.333333333336,0.15,0.15,0.0,0.015,38312.333333333336,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,adult,adult_high,0.5,0.4,2028.3,30474.08066666667,0.075,405.66,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,voiture (nouveau)_high,middle_income_high,0.15,0.0,17.34824643341641,5.854879054024771,10,0.3,0,0.1665474444462577,0.14254613879603636,0.3108320841429548,0
30,aucun credit pris /tous les credits ont ete rembourses,business,4280.0,comprise entre 100 et 500,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,26.0,aucun credit,locataire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,2 credits,oui,40.0,10700.0,0.4,0.4,0.0,0.04,6420.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,278.2,4579.6,0.2,1284.0,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_locataire,business_medium,young_income_low,0.15,0.0,14.193586974532113,23.12455539800513,8,0.5,1,0.10143700650181305,0.25659200588728875,0.17079519531044474,1
24,tous les credits de cette banque ont ete rembourses,voiture (nouveau),2325.0,comprise entre 100 et 500,compris entre 4 et 7 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 4 et 7 ans,voiture ou autre,32.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,22.5,10333.333333333334,0.22499999999999998,0.225,0.0,0.0225,8008.333333333334,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,330.6666666666667,2402.5,0.1125,558.0,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,18.634831796988077,19.32620217315212,10,0.3,0,-0.18408742313316453,-0.015667382780620725,0.0829731000723821,0
10,tous les credits de cette banque ont ete rembourses,appareils menagers,1048.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,immobilier,23.0,etablissements de credit,proprietaire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,40.0,2620.0,0.4,0.4,0.0,0.04000000000000001,1572.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,60.26,274.576,0.2,104.8,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,appareils menagers_low,young_income_low,0.15,0.0,10.759358262919262,15.492586220811695,12,0.8,1,-0.12795769667357015,-0.025323258478501594,0.09265770602362125,0
21,credits deja rembourses jusqu'a maintenant,appareils menagers,3160.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,aucun,compris entre 4 et 7 ans,assurance-vie,41.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,oui,40.0,7900.0,0.4,0.4,0.0,0.04,4740.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,323.9,2496.4,0.2,663.6,celibataire_superieur a 7 ans,celibataire_proprietaire,appareils menagers_medium,middle_income_low,0.15,0.0,41.30331938810818,10.641095406901009,2,0.1,0,-0.06248185776956788,0.010507824466977208,0.008702933728693216,0
24,tous les credits de cette banque ont ete rembourses,radio / television,2483.0,comprise entre 500 et 1000,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,immobilier,22.0,etablissements de credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,inferieur a 0,1 credit,oui,40.0,6207.5,0.4,0.4,0.0,0.04,3724.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,136.565,1541.32225,0.2,595.92,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,radio / television_low,young_income_low,0.15,0.0,20.95808447086788,6.243364579659121,12,0.8,1,0.0026091050210833786,0.17428174539122857,0.11162790290370127,0
39,compte critique /autres credits existants (pas dans cette banque),radio / television,7870.5,compte d'epargne inconnu / non,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,assurance-vie,30.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,inferieur a 0,2 credits,oui,40.0,19676.25,0.4,0.4,0.0,0.04,11805.75,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_medium,0.5,0.4,590.2875,15486.1925625,0.2,3069.495,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,radio / television_high,young_income_med,0.15,0.0,7.927275929911957,9.766759343573682,12,0.8,1,0.05176590204691231,-0.1391029701285861,-0.5059120155388607,0
13,compte critique /autres credits existants (pas dans cette banque),business,1797.0,inferieur a 100,inferieur a 1 an,compris entre 25% et 35%,celibataire,aucun,inferieur a 1 an,assurance-vie,28.0,banque,proprietaire,non qualifie,1 personne,sans telephone,inferieur a 0,2 credits,oui,30.0,5990.0,0.3,0.3,0.0,0.030000000000000002,4193.0,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,167.72,1076.403,0.15,233.61,celibataire_inferieur a 1 an,celibataire_proprietaire,business_low,young_income_low,0.15,0.0,68.9501954865175,18.532491718225117,5,0.4,0,-0.07257438131534656,0.03575534741021777,-0.059321491813959674,0
15,credits deja rembourses jusqu'a maintenant,voiture (nouveau),2511.0,inferieur a 100,sans emploi,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,23.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,15.0,16740.0,0.15,0.15,0.0,0.015000000000000001,14229.0,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young,young_low,0.5,0.4,385.02,4203.414,0.075,376.65,femme:divorcee/separee/mariee_sans emploi,femme:divorcee/separee/mariee_locataire,voiture (nouveau)_low,young_income_low,0.15,0.0,14.529952270761338,23.307517835607655,9,0.4,0,0.018676676447707832,0.14627964446736447,0.0482643869833562,0
12,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1274.0,inferieur a 100,inferieur a 1 an,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,37.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,inferieur a 0,1 credit,oui,30.0,4246.666666666667,0.3,0.3,0.0,0.03,2972.666666666667,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,adult,adult_low,0.5,0.4,157.1266666666667,541.0253333333334,0.15,152.88,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,23.528471465332903,21.259461169633134,4,0.3,0,-0.07553829323533226,0.07516412549097679,-0.23020281672390142,1
